index,District,Zone,Geographical Region,Region,District_code,VDC_name,VDC_code
1883,Rautahat,Narayani,Terai,Central,32,Pothiyahi,32075
1884,Rautahat,Narayani,Terai,Central,32,Pratappurpaltuwa,32076
1885,Rautahat,Narayani,Terai,Central,32,Prempurgunahi,32077
1886,Rautahat,Narayani,Terai,Central,32,Raghunathpur,32078
1887,Rautahat,Narayani,Terai,Central,32,Rajdevi,32079
1888,Rautahat,Narayani,Terai,Central,32,Rajpurfarhadawa,32080
1889,Rautahat,Narayani,Terai,Central,32,Rajpurtulsi,32081
1890,Rautahat,Narayani,Terai,Central,32,Ramolibairiya,32082
1891,Rautahat,Narayani,Terai,Central,32,Rampurkhap,32083
1892,Rautahat,Narayani,Terai,Central,32,Rangapur,32084
1893,Rautahat,Narayani,Terai,Central,32,Sakhuawa,32085
1894,Rautahat,Narayani,Terai,Central,32,Sakhuwadhamaura,32086
1895,Rautahat,Narayani,Terai,Central,32,Samanpur,32087
1896,Rautahat,Narayani,Terai,Central,32,Sangrampur,32088
1897,Rautahat,Narayani,Terai,Central,32,Santapur(Dostiya),32089
1898,Rautahat,Narayani,Terai,Central,32,Santpur(Matiaun),32090
1899,Rautahat,Narayani,Terai,Central,32,Sarmujawa,32091
1900,Rautahat,Narayani,Terai,Central,32,Saruatha,32092
1901,Rautahat,Narayani,Terai,Central,32,Saunaraniya,32093
1902,Rautahat,Narayani,Terai,Central,32,Shitalpurbairgania,32094
1903,Rautahat,Narayani,Terai,Central,32,Simarabhawanipur,32095
1904,Rautahat,Narayani,Terai,Central,32,Tejapakar,32096
1905,Rautahat,Narayani,Terai,Central,32,Tengraha,32097
1906,Bara,Narayani,Terai,Central,33,Amarpatti,33001
1907,Bara,Narayani,Terai,Central,33,Amlekhganj,33002
1908,Bara,Narayani,Terai,Central,33,Amritgang,33003
1909,Bara,Narayani,Terai,Central,33,Avab,33004
1910,Bara,Narayani,Terai,Central,33,Babuain,33005
1911,Bara,Narayani,Terai,Central,33,Bachhanpurwa,33006
1912,Bara,Narayani,Terai,Central,33,Badakifulbariya,33007
1913,Bara,Narayani,Terai,Central,33,Bagahi,33008
1914,Bara,Narayani,Terai,Central,33,Bahuari,33009
1915,Bara,Narayani,Terai,Central,33,Balirampur,33010
1916,Bara,Narayani,Terai,Central,33,Bandhuwan,33011
1917,Bara,Narayani,Terai,Central,33,Banjariya,33012
1918,Bara,Narayani,Terai,Central,33,Barainiya,33013
1919,Bara,Narayani,Terai,Central,33,Bariyarpur,33014
1920,Bara,Narayani,Terai,Central,33,Basantpur,33015
1921,Bara,Narayani,Terai,Central,33,Batara,33016
1922,Bara,Narayani,Terai,Central,33,Beldari,33017
1923,Bara,Narayani,Terai,Central,33,Benauli,33018
1924,Bara,Narayani,Terai,Central,33,Bhagwanpur,33019
1925,Bara,Narayani,Terai,Central,33,Bhaluyeearwaliya,33020
1926,Bara,Narayani,Terai,Central,33,Bharatganjsigaul,33021
1927,Bara,Narayani,Terai,Central,33,Bhatauda,33022
1928,Bara,Narayani,Terai,Central,33,Bhodaha,33023
1929,Bara,Narayani,Terai,Central,33,Bishrampur,33024
1930,Bara,Narayani,Terai,Central,33,Bishunpur,33025
1931,Bara,Narayani,Terai,Central,33,Bishunpurwa,33026
1932,Bara,Narayani,Terai,Central,33,Buniyad,33027
1933,Bara,Narayani,Terai,Central,33,Chhatapipra,33028
1934,Bara,Narayani,Terai,Central,33,Chhatawa,33029
1935,Bara,Narayani,Terai,Central,33,Dahiyar,33030
1936,Bara,Narayani,Terai,Central,33,Dewapur,33031
1937,Bara,Narayani,Terai,Central,33,Dharmanagar,33032
1938,Bara,Narayani,Terai,Central,33,Dohari,33033
1939,Bara,Narayani,Terai,Central,33,Dumarwana,33034
1940,Bara,Narayani,Terai,Central,33,Fattepur,33035
1941,Bara,Narayani,Terai,Central,33,Gadhahal,33036
1942,Bara,Narayani,Terai,Central,33,Ganjbhawanipur,33037
1943,Bara,Narayani,Terai,Central,33,Golaganj,33038
1944,Bara,Narayani,Terai,Central,33,Haraiya,33039
1945,Bara,Narayani,Terai,Central,33,Hardiya,33040
1946,Bara,Narayani,Terai,Central,33,Hariharpur,33041
1947,Bara,Narayani,Terai,Central,33,Inarwamal,33042
1948,Bara,Narayani,Terai,Central,33,Inarwasira,33043
1949,Bara,Narayani,Terai,Central,33,Itiyahi,33044
1950,Bara,Narayani,Terai,Central,33,Jhitakaiya(Dakshin),33045
1951,Bara,Narayani,Terai,Central,33,Jhitakaiya(Uttar),33046
1952,Bara,Narayani,Terai,Central,33,Jitpurbhawanipur,33047
1953,Bara,Narayani,Terai,Central,33,Kabahigoth,33048
1954,Bara,Narayani,Terai,Central,33,Kabahijabdi,33049
1955,Bara,Narayani,Terai,Central,33,Kachorwa,33050
1956,Bara,Narayani,Terai,Central,33,Kakadi,33051
1957,Bara,Narayani,Terai,Central,33,Kalaiya Municipality,33052
1958,Bara,Narayani,Terai,Central,33,Karaiya,33053
1959,Bara,Narayani,Terai,Central,33,Khopawa,33054
1960,Bara,Narayani,Terai,Central,33,Khutwajabdi,33055
1961,Bara,Narayani,Terai,Central,33,Kolhabi,33056
1962,Bara,Narayani,Terai,Central,33,Kudawa,33057
1963,Bara,Narayani,Terai,Central,33,Laxmipurkotwali,33058
1964,Bara,Narayani,Terai,Central,33,Lipanimal,33059
1965,Bara,Narayani,Terai,Central,33,Madhurijabdi,33060
1966,Bara,Narayani,Terai,Central,33,Mahendraadarsha,33061
1967,Bara,Narayani,Terai,Central,33,Maheshpur,33062
1968,Bara,Narayani,Terai,Central,33,Majhariya,33063
1969,Bara,Narayani,Terai,Central,33,Manaharwa,33064
1970,Bara,Narayani,Terai,Central,33,Matiarwa,33065
1971,Bara,Narayani,Terai,Central,33,Motisar,33066
1972,Bara,Narayani,Terai,Central,33,Narahi,33067
1973,Bara,Narayani,Terai,Central,33,Nijgadh,33068
1974,Bara,Narayani,Terai,Central,33,Pakadiyachikani,33069
1975,Bara,Narayani,Terai,Central,33,Paparpatijabdi,33070
1976,Bara,Narayani,Terai,Central,33,Paterwa,33071
1977,Bara,Narayani,Terai,Central,33,Patharhati,33072
1978,Bara,Narayani,Terai,Central,33,Pathera,33073
1979,Bara,Narayani,Terai,Central,33,Pheta,33074
1980,Bara,Narayani,Terai,Central,33,Piparasimara,33075
1981,Bara,Narayani,Terai,Central,33,Piparabirta,33076
1982,Bara,Narayani,Terai,Central,33,Piparpatiparchrouwa,33077
1983,Bara,Narayani,Terai,Central,33,Piprabasantapur,33078
1984,Bara,Narayani,Terai,Central,33,Pipradhigoth,33079
1985,Bara,Narayani,Terai,Central,33,Prasauni,33080
1986,Bara,Narayani,Terai,Central,33,Prasona,33081
1987,Bara,Narayani,Terai,Central,33,Prastoka,33082
1988,Bara,Narayani,Terai,Central,33,Prasurmpur,33083
1989,Bara,Narayani,Terai,Central,33,Purainiya,33084
1990,Bara,Narayani,Terai,Central,33,Raghunathpur,33085
1991,Bara,Narayani,Terai,Central,33,Rampurtokani,33086
1992,Bara,Narayani,Terai,Central,33,Rampurwa,33087
1993,Bara,Narayani,Terai,Central,33,Ratanpuri,33088
1994,Bara,Narayani,Terai,Central,33,Rauwahi,33089
1995,Bara,Narayani,Terai,Central,33,Sapahi,33090
1996,Bara,Narayani,Terai,Central,33,Shreenagarbairiya,33091
1997,Bara,Narayani,Terai,Central,33,Sihorwa,33092
1998,Bara,Narayani,Terai,Central,33,Sinhasani,33093
1999,Bara,Narayani,Terai,Central,33,Sisahaniya,33094
2000,Bara,Narayani,Terai,Central,33,Tedhakatti,33095
2001,Bara,Narayani,Terai,Central,33,Telkuwa,33096
2002,Bara,Narayani,Terai,Central,33,Tetariya,33097
2003,Bara,Narayani,Terai,Central,33,Uchidiha,33098
2004,Bara,Narayani,Terai,Central,33,Umarjan,33099
2005,Parsa,Narayani,Terai,Central,34,Alau,34001
2006,Parsa,Narayani,Terai,Central,34,Amarpatti,34002
2007,Parsa,Narayani,Terai,Central,34,Auraha,34003
2008,Parsa,Narayani,Terai,Central,34,Bagahi,34004
2009,Parsa,Narayani,Terai,Central,34,Bagbana,34005
2010,Parsa,Narayani,Terai,Central,34,Bageshwaritirtrona,34006
2011,Parsa,Narayani,Terai,Central,34,Bahauripidari,34007
2012,Parsa,Narayani,Terai,Central,34,Bahuarbamatha,34008
2013,Parsa,Narayani,Terai,Central,34,Basadilwa,34009
2014,Parsa,Narayani,Terai,Central,34,Basantpur,34010
2015,Parsa,Narayani,Terai,Central,34,Belwaparsouni,34011
2016,Parsa,Narayani,Terai,Central,34,Beriyabirta,34012
2017,Parsa,Narayani,Terai,Central,34,Beriyabirta(Wa.Pu.),34013
2018,Parsa,Narayani,Terai,Central,34,Bhawanipur,34014
2019,Parsa,Narayani,Terai,Central,34,Bhedihari,34015
2020,Parsa,Narayani,Terai,Central,34,Bhisawa,34016
2021,Parsa,Narayani,Terai,Central,34,Bijbaniya,34017
2022,Parsa,Narayani,Terai,Central,34,Bindabasini,34018
2023,Parsa,Narayani,Terai,Central,34,Biranchibarba,34019
2024,Parsa,Narayani,Terai,Central,34,Birganj Sub Metropolitan City,34020
2025,Parsa,Narayani,Terai,Central,34,Birwaguthi,34021
2026,Parsa,Narayani,Terai,Central,34,Bisrampur,34022
2027,Parsa,Narayani,Terai,Central,34,Chorni,34023
2028,Parsa,Narayani,Terai,Central,34,Deukhana,34024
2029,Parsa,Narayani,Terai,Central,34,Dhaubini,34025
2030,Parsa,Narayani,Terai,Central,34,Dhore,34026
2031,Parsa,Narayani,Terai,Central,34,Gadi,34027
2032,Parsa,Narayani,Terai,Central,34,Gamhariya,34028
2033,Parsa,Narayani,Terai,Central,34,Ghoddaudapipra,34029
2034,Parsa,Narayani,Terai,Central,34,Govindapur,34030
2035,Parsa,Narayani,Terai,Central,34,Hariharpur,34031
2036,Parsa,Narayani,Terai,Central,34,Hariharpurbirta,34032
2037,Parsa,Narayani,Terai,Central,34,Harpatagunj,34033
2038,Parsa,Narayani,Terai,Central,34,Harpur,34034
2039,Parsa,Narayani,Terai,Central,34,Jagaranathpursira,34035
2040,Parsa,Narayani,Terai,Central,34,Jaimangalapur,34036
2041,Parsa,Narayani,Terai,Central,34,Janakitala,34037
2042,Parsa,Narayani,Terai,Central,34,Jeetpur,34038
2043,Parsa,Narayani,Terai,Central,34,Jhouwaguthi,34039
2044,Parsa,Narayani,Terai,Central,34,Kauwabankataiya,34040
2045,Parsa,Narayani,Terai,Central,34,Lahawarthakari,34041
2046,Parsa,Narayani,Terai,Central,34,Lakhanpur,34042
2047,Parsa,Narayani,Terai,Central,34,Lalparsa,34043
2048,Parsa,Narayani,Terai,Central,34,Langadi,34044
2049,Parsa,Narayani,Terai,Central,34,Lipanibirta,34045
2050,Parsa,Narayani,Terai,Central,34,Madhubanmathaul,34046
2051,Parsa,Narayani,Terai,Central,34,Mahadevpatti,34047
2052,Parsa,Narayani,Terai,Central,34,Mahuwan,34048
2053,Parsa,Narayani,Terai,Central,34,Mainpur(Pakaha),34049
2054,Parsa,Narayani,Terai,Central,34,Maniyari,34050
2055,Parsa,Narayani,Terai,Central,34,Masihani,34051
2056,Parsa,Narayani,Terai,Central,34,Mikhampur,34052
2057,Parsa,Narayani,Terai,Central,34,Mirjapur,34053
2058,Parsa,Narayani,Terai,Central,34,Mudali,34054
2059,Parsa,Narayani,Terai,Central,34,Nagardaha,34055
2060,Parsa,Narayani,Terai,Central,34,Nichuta,34056
2061,Parsa,Narayani,Terai,Central,34,Nirmalbasti,34057
2062,Parsa,Narayani,Terai,Central,34,Pancharukhi,34058
2063,Parsa,Narayani,Terai,Central,34,Parsaunibirta,34059
2064,Parsa,Narayani,Terai,Central,34,Parsaunimatha,34060
2065,Parsa,Narayani,Terai,Central,34,Pidariguthi,34061
2066,Parsa,Narayani,Terai,Central,34,Pokhariya,34062
2067,Parsa,Narayani,Terai,Central,34,Prasurampur,34063
2068,Parsa,Narayani,Terai,Central,34,Ramgadhawa,34064
2069,Parsa,Narayani,Terai,Central,34,Ramnagari,34065
2070,Parsa,Narayani,Terai,Central,34,Sabaithawa,34066
2071,Parsa,Narayani,Terai,Central,34,Sakhuwaprasauni,34067
2072,Parsa,Narayani,Terai,Central,34,Samjhauta,34068
2073,Parsa,Narayani,Terai,Central,34,Sankarsaraiya,34069
2074,Parsa,Narayani,Terai,Central,34,Sedhawa,34070
2075,Parsa,Narayani,Terai,Central,34,Shivaworga,34071
2076,Parsa,Narayani,Terai,Central,34,Sirsiyakhalwatola,34072
2077,Parsa,Narayani,Terai,Central,34,Sonbarsa,34073
2078,Parsa,Narayani,Terai,Central,34,Sreesiya(Nau.Ta.Ja.),34074
2079,Parsa,Narayani,Terai,Central,34,Subarnapur,34075
2080,Parsa,Narayani,Terai,Central,34,Sugaulibirta,34076
2081,Parsa,Narayani,Terai,Central,34,Sugaulipartewa,34077
2082,Parsa,Narayani,Terai,Central,34,Supauli,34078
2083,Parsa,Narayani,Terai,Central,34,Surjaha,34079
2084,Parsa,Narayani,Terai,Central,34,Thori,34080
2085,Parsa,Narayani,Terai,Central,34,Tulasibarba,34081
2086,Parsa,Narayani,Terai,Central,34,Udayapurdhurmi,34082
2087,Parsa,Narayani,Terai,Central,34,Vauratar,34083
2088,Chitawan,Narayani,Terai,Central,35,Ayodhyapuri,35001
2089,Chitawan,Narayani,Terai,Central,35,Bachhyauli,35002
2090,Chitawan,Narayani,Terai,Central,35,Bagauda,35003
2091,Chitawan,Narayani,Terai,Central,35,Bhandara,35004
2092,Chitawan,Narayani,Terai,Central,35,Bharatpur Municipality,35005
2093,Chitawan,Narayani,Terai,Central,35,Birendranagar,35006
2094,Chitawan,Narayani,Terai,Central,35,Chainpur,35007
2095,Chitawan,Narayani,Terai,Central,35,Chandibhanjyang,35008
2096,Chitawan,Narayani,Terai,Central,35,Dahakhani,35009
2097,Chitawan,Narayani,Terai,Central,35,Darechok,35010
2098,Chitawan,Narayani,Terai,Central,35,Dibyanagar,35011
2099,Chitawan,Narayani,Terai,Central,35,Fulbari,35012
2100,Chitawan,Narayani,Terai,Central,35,Gardi,35013
2101,Chitawan,Narayani,Terai,Central,35,Gitanagar,35014
2102,Chitawan,Narayani,Terai,Central,35,Gunjanagar,35015
2103,Chitawan,Narayani,Terai,Central,35,Jagatpur,35016
2104,Chitawan,Narayani,Terai,Central,35,Jutpani,35017
2105,Chitawan,Narayani,Terai,Central,35,Kabilas,35018
2106,Chitawan,Narayani,Terai,Central,35,Kathar,35019
2107,Chitawan,Narayani,Terai,Central,35,Kaule,35020
2108,Chitawan,Narayani,Terai,Central,35,Khairahani,35021
2109,Chitawan,Narayani,Terai,Central,35,Korak,35022
2110,Chitawan,Narayani,Terai,Central,35,Kumroj,35023
2111,Chitawan,Narayani,Terai,Central,35,Lothar,35024
2112,Chitawan,Narayani,Terai,Central,35,Madikalyanpur,35025
2113,Chitawan,Narayani,Terai,Central,35,Mangalpur,35026
2114,Chitawan,Narayani,Terai,Central,35,Meghauli,35027
2115,Chitawan,Narayani,Terai,Central,35,Padampur,35028
2116,Chitawan,Narayani,Terai,Central,35,Parbatipur,35029
2117,Chitawan,Narayani,Terai,Central,35,Patihani,35030
2118,Chitawan,Narayani,Terai,Central,35,Piple,35031
2119,Chitawan,Narayani,Terai,Central,35,Pithuwa,35032
2120,Chitawan,Narayani,Terai,Central,35,Ratnanagar Municipality,35033
2121,Chitawan,Narayani,Terai,Central,35,Saradanagar,35034
2122,Chitawan,Narayani,Terai,Central,35,Shaktikhor,35035
2123,Chitawan,Narayani,Terai,Central,35,Sibanagar,35036
2124,Chitawan,Narayani,Terai,Central,35,Siddi,35037
2125,Chitawan,Narayani,Terai,Central,35,Sukranagar,35038
2126,Gorkha,Gandaki,Hill,Western,36,Aanppipal,36001
2127,Gorkha,Gandaki,Hill,Western,36,Aaruarbang,36002
2128,Gorkha,Gandaki,Hill,Western,36,Aaruchanuate,36003
2129,Gorkha,Gandaki,Hill,Western,36,Aarupokhari,36004
2130,Gorkha,Gandaki,Hill,Western,36,Asrang,36005
2131,Gorkha,Gandaki,Hill,Western,36,Baguwa,36006
2132,Gorkha,Gandaki,Hill,Western,36,Bakrang,36007
2133,Gorkha,Gandaki,Hill,Western,36,Bhirkot,36008
2134,Gorkha,Gandaki,Hill,Western,36,Bhumlichok,36009
2135,Gorkha,Gandaki,Hill,Western,36,Bihi,36010
2136,Gorkha,Gandaki,Hill,Western,36,Borlang,36011
2137,Gorkha,Gandaki,Hill,Western,36,Bunkot,36012
2138,Gorkha,Gandaki,Hill,Western,36,Chhaikampar,36013
2139,Gorkha,Gandaki,Hill,Western,36,Chhoprak,36014
2140,Gorkha,Gandaki,Hill,Western,36,Chumchet,36015
2141,Gorkha,Gandaki,Hill,Western,36,Chyngli,36016
2142,Gorkha,Gandaki,Hill,Western,36,Darbhung,36017
2143,Gorkha,Gandaki,Hill,Western,36,Deurali,36018
2144,Gorkha,Gandaki,Hill,Western,36,Dhawa,36019
2145,Gorkha,Gandaki,Hill,Western,36,Dhuwakot,36020
2146,Gorkha,Gandaki,Hill,Western,36,Finam,36021
2147,Gorkha,Gandaki,Hill,Western,36,Fujel,36022
2148,Gorkha,Gandaki,Hill,Western,36,Gaikhur,36023
2149,Gorkha,Gandaki,Hill,Western,36,Gakhu,36024
2150,Gorkha,Gandaki,Hill,Western,36,Ghairung,36025
2151,Gorkha,Gandaki,Hill,Western,36,Ghyachok,36026
2152,Gorkha,Gandaki,Hill,Western,36,Ghyalchok,36027
2153,Gorkha,Gandaki,Hill,Western,36,Gumda,36028
2154,Gorkha,Gandaki,Hill,Western,36,Hanspur,36029
2155,Gorkha,Gandaki,Hill,Western,36,Harmhi,36030
2156,Gorkha,Gandaki,Hill,Western,36,Jaubari,36031
2157,Gorkha,Gandaki,Hill,Western,36,Kashigaun,36032
2158,Gorkha,Gandaki,Hill,Western,36,Kerabari,36033
2159,Gorkha,Gandaki,Hill,Western,36,Kerauja,36034
2160,Gorkha,Gandaki,Hill,Western,36,Kharibot,36035
2161,Gorkha,Gandaki,Hill,Western,36,Khoplang,36036
2162,Gorkha,Gandaki,Hill,Western,36,Laprak,36037
2163,Gorkha,Gandaki,Hill,Western,36,Lapu,36038
2164,Gorkha,Gandaki,Hill,Western,36,Lho,36039
2165,Gorkha,Gandaki,Hill,Western,36,Makaising,36040
2166,Gorkha,Gandaki,Hill,Western,36,Manakamana,36041
2167,Gorkha,Gandaki,Hill,Western,36,Manbu,36042
2168,Gorkha,Gandaki,Hill,Western,36,Masel,36043
2169,Gorkha,Gandaki,Hill,Western,36,Muchhok,36044
2170,Gorkha,Gandaki,Hill,Western,36,Namjung,36045
2171,Gorkha,Gandaki,Hill,Western,36,Nareshwor,36046
2172,Gorkha,Gandaki,Hill,Western,36,Palumtar,36047
2173,Gorkha,Gandaki,Hill,Western,36,Panchkhuwadeurali,36048
2174,Gorkha,Gandaki,Hill,Western,36,Pandrung,36049
2175,Gorkha,Gandaki,Hill,Western,36,Prithvinarayan Municipality,36050
2176,Gorkha,Gandaki,Hill,Western,36,Prok,36051
2177,Gorkha,Gandaki,Hill,Western,36,Samagaun,36052
2178,Gorkha,Gandaki,Hill,Western,36,Saurpani,36053
2179,Gorkha,Gandaki,Hill,Western,36,Shreenathkot,36054
2180,Gorkha,Gandaki,Hill,Western,36,Simjung,36055
2181,Gorkha,Gandaki,Hill,Western,36,Sirdibas,36056
2182,Gorkha,Gandaki,Hill,Western,36,Swara,36057
2183,Gorkha,Gandaki,Hill,Western,36,Taklung,36058
2184,Gorkha,Gandaki,Hill,Western,36,Takukot,36059
2185,Gorkha,Gandaki,Hill,Western,36,Takumajhalakuribot,36060
2186,Gorkha,Gandaki,Hill,Western,36,Tandrang,36061
2187,Gorkha,Gandaki,Hill,Western,36,Tanglichok,36062
2188,Gorkha,Gandaki,Hill,Western,36,Taple,36063
2189,Gorkha,Gandaki,Hill,Western,36,Thalajung,36064
2190,Gorkha,Gandaki,Hill,Western,36,Thumi,36065
2191,Gorkha,Gandaki,Hill,Western,36,Uhya,36066
2192,Gorkha,Gandaki,Hill,Western,36,Warpak,36067
2193,Lamjung,Gandaki,Hill,Western,37,Archalbot,37001
2194,Lamjung,Gandaki,Hill,Western,37,Bahundanda,37002
2195,Lamjung,Gandaki,Hill,Western,37,Bajhakhet,37003
2196,Lamjung,Gandaki,Hill,Western,37,Balungpani,37004
2197,Lamjung,Gandaki,Hill,Western,37,Bangre,37005
2198,Lamjung,Gandaki,Hill,Western,37,Bansar,37006
2199,Lamjung,Gandaki,Hill,Western,37,Besishahar,37007
2200,Lamjung,Gandaki,Hill,Western,37,Bhalayakharka,37008
2201,Lamjung,Gandaki,Hill,Western,37,Bharte,37009
2202,Lamjung,Gandaki,Hill,Western,37,Bhoje,37010
2203,Lamjung,Gandaki,Hill,Western,37,Bhorletar,37011
2204,Lamjung,Gandaki,Hill,Western,37,Bhoteoodar,37012
2205,Lamjung,Gandaki,Hill,Western,37,Bhujung,37013
2206,Lamjung,Gandaki,Hill,Western,37,Bhulbhule,37014
2207,Lamjung,Gandaki,Hill,Western,37,Bichaur,37015
2208,Lamjung,Gandaki,Hill,Western,37,Chakratirtha,37016
2209,Lamjung,Gandaki,Hill,Western,37,Chandisthan,37017
2210,Lamjung,Gandaki,Hill,Western,37,Chandreshwor,37018
2211,Lamjung,Gandaki,Hill,Western,37,Chiti,37019
2212,Lamjung,Gandaki,Hill,Western,37,Dhamilikuwa,37020
2213,Lamjung,Gandaki,Hill,Western,37,Dhodeni,37021
2214,Lamjung,Gandaki,Hill,Western,37,Dhuseni,37022
2215,Lamjung,Gandaki,Hill,Western,37,Dudhpokhari,37023
2216,Lamjung,Gandaki,Hill,Western,37,Duradanda,37024
2217,Lamjung,Gandaki,Hill,Western,37,Faleni,37025
2218,Lamjung,Gandaki,Hill,Western,37,Gauda,37026
2219,Lamjung,Gandaki,Hill,Western,37,Gaunshahar,37027
2220,Lamjung,Gandaki,Hill,Western,37,Ghanpokhara,37028
2221,Lamjung,Gandaki,Hill,Western,37,Ghermu,37029
2222,Lamjung,Gandaki,Hill,Western,37,Gilunng,37030
2223,Lamjung,Gandaki,Hill,Western,37,Hiletaksar,37031
2224,Lamjung,Gandaki,Hill,Western,37,Ilampokhari,37032
2225,Lamjung,Gandaki,Hill,Western,37,Isaneshwor,37033
2226,Lamjung,Gandaki,Hill,Western,37,Jita,37034
2227,Lamjung,Gandaki,Hill,Western,37,Karapu,37035
2228,Lamjung,Gandaki,Hill,Western,37,Khudi,37036
2229,Lamjung,Gandaki,Hill,Western,37,Kolki,37037
2230,Lamjung,Gandaki,Hill,Western,37,Kunchha,37038
2231,Lamjung,Gandaki,Hill,Western,37,Maling,37039
2232,Lamjung,Gandaki,Hill,Western,37,Mohoriyakot,37040
2233,Lamjung,Gandaki,Hill,Western,37,Nalma,37041
2234,Lamjung,Gandaki,Hill,Western,37,Nauthar,37042
2235,Lamjung,Gandaki,Hill,Western,37,Neta,37043
2236,Lamjung,Gandaki,Hill,Western,37,Pachok,37044
2237,Lamjung,Gandaki,Hill,Western,37,Parewadada,37045
2238,Lamjung,Gandaki,Hill,Western,37,Pasagaun,37046
2239,Lamjung,Gandaki,Hill,Western,37,Puranokot,37047
2240,Lamjung,Gandaki,Hill,Western,37,Pyarjung,37048
2241,Lamjung,Gandaki,Hill,Western,37,Ramgha,37049
2242,Lamjung,Gandaki,Hill,Western,37,Samibhanjyang,37050
2243,Lamjung,Gandaki,Hill,Western,37,Shreebhanjyang,37051
2244,Lamjung,Gandaki,Hill,Western,37,Simpani,37052
2245,Lamjung,Gandaki,Hill,Western,37,Sindure,37053
2246,Lamjung,Gandaki,Hill,Western,37,Sundarbazar,37054
2247,Lamjung,Gandaki,Hill,Western,37,Suryapal,37055
2248,Lamjung,Gandaki,Hill,Western,37,Taghring,37056
2249,Lamjung,Gandaki,Hill,Western,37,Tandrang(Taksar),37057
2250,Lamjung,Gandaki,Hill,Western,37,Tarku,37058
2251,Lamjung,Gandaki,Hill,Western,37,Tarkughat,37059
2252,Lamjung,Gandaki,Hill,Western,37,Udipur,37060
2253,Lamjung,Gandaki,Hill,Western,37,Uttarkanya,37061
2254,Tanahu,Gandaki,Hill,Western,38,Anbukhaireni,38001
2255,Tanahu,Gandaki,Hill,Western,38,Arunodaya,38002
2256,Tanahu,Gandaki,Hill,Western,38,Baidi,38003
2257,Tanahu,Gandaki,Hill,Western,38,Bandipur,38004
2258,Tanahu,Gandaki,Hill,Western,38,Barbhanjyang,38005
2259,Tanahu,Gandaki,Hill,Western,38,Basantapur,38006
2260,Tanahu,Gandaki,Hill,Western,38,Bhanu,38007
2261,Tanahu,Gandaki,Hill,Western,38,Bhanumati,38008
2262,Tanahu,Gandaki,Hill,Western,38,Bhimad,38009
2263,Tanahu,Gandaki,Hill,Western,38,Bhirkot,38010
2264,Tanahu,Gandaki,Hill,Western,38,Byas Municipality,38011
2265,Tanahu,Gandaki,Hill,Western,38,Chhang,38012
2266,Tanahu,Gandaki,Hill,Western,38,Chhimkeshwori,38013
2267,Tanahu,Gandaki,Hill,Western,38,Chhipchhipe,38014
2268,Tanahu,Gandaki,Hill,Western,38,Chokchisapani,38015
2269,Tanahu,Gandaki,Hill,Western,38,Deurali,38016
2270,Tanahu,Gandaki,Hill,Western,38,Devghat,38017
2271,Tanahu,Gandaki,Hill,Western,38,Dharampani,38018
2272,Tanahu,Gandaki,Hill,Western,38,Dhorfirdi,38019
2273,Tanahu,Gandaki,Hill,Western,38,Dulegaunda,38020
2274,Tanahu,Gandaki,Hill,Western,38,Firfire,38021
2275,Tanahu,Gandaki,Hill,Western,38,Gajarkot,38022
2276,Tanahu,Gandaki,Hill,Western,38,Ghansikuwa,38023
2277,Tanahu,Gandaki,Hill,Western,38,Jamunebhanjyang,38024
2278,Tanahu,Gandaki,Hill,Western,38,Kahushivapur,38025
2279,Tanahu,Gandaki,Hill,Western,38,Keshavtar,38026
2280,Tanahu,Gandaki,Hill,Western,38,Khairenitar,38027
2281,Tanahu,Gandaki,Hill,Western,38,Kihun,38028
2282,Tanahu,Gandaki,Hill,Western,38,Kota,38029
2283,Tanahu,Gandaki,Hill,Western,38,Kotdarbar,38030
2284,Tanahu,Gandaki,Hill,Western,38,Kyamin,38031
2285,Tanahu,Gandaki,Hill,Western,38,Majhakot,38032
2286,Tanahu,Gandaki,Hill,Western,38,Manpang,38033
2287,Tanahu,Gandaki,Hill,Western,38,Pokharibhanjyang,38034
2288,Tanahu,Gandaki,Hill,Western,38,Purkot,38035
2289,Tanahu,Gandaki,Hill,Western,38,Raipur,38036
2290,Tanahu,Gandaki,Hill,Western,38,Ramjakot,38037
2291,Tanahu,Gandaki,Hill,Western,38,Ranipokhari(Resing),38038
2292,Tanahu,Gandaki,Hill,Western,38,Risti,38039
2293,Tanahu,Gandaki,Hill,Western,38,Rupakot,38040
2294,Tanahu,Gandaki,Hill,Western,38,Satiswara,38041
2295,Tanahu,Gandaki,Hill,Western,38,Shambubhagawatipur,38042
2296,Tanahu,Gandaki,Hill,Western,38,Shymgha,38043
2297,Tanahu,Gandaki,Hill,Western,38,Sundhara(Ghiring),38044
2298,Tanahu,Gandaki,Hill,Western,38,Tanahunsur,38045
2299,Tanahu,Gandaki,Hill,Western,38,Thaprek,38046
2300,Tanahu,Gandaki,Hill,Western,38,Virlung,38047
2301,Syangja,Gandaki,Hill,Western,39,Alamadevi,39001
2302,Syangja,Gandaki,Hill,Western,39,Arjunchaupari,39002
2303,Syangja,Gandaki,Hill,Western,39,Aruchaur,39003
2304,Syangja,Gandaki,Hill,Western,39,Arukharka,39004
2305,Syangja,Gandaki,Hill,Western,39,Bagefatake,39005
